alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
0.48832477212534586,0.03015748327517176,0.5207341062434975,0.5008029830042386,0.00249401102122071,0.7276445291683421,0.47271434551936187,0.885277324218241,0.05775711104694059,0.509891306373634,0.7287033355489334,0.4369051774724032,0.07875431977770364,2.0
0.9180386078245271,0.7180656426762037,0.3534127047028671,0.13492632011479277,0.2782129315359215,0.4969346866939286,0.4483684617947077,0.5898181542519947,0.575851435563749,0.433670305579125,0.885905566333492,0.3267523082995726,0.9418042718889472,2.0
0.3101867695987516,0.4226806763060632,0.6320830900406819,0.8083881603895476,0.6963822479430256,0.9098871312770695,0.6429021974362643,0.5027548582791864,0.2673869372452451,0.9221237288912227,0.8921970249779282,0.252827535225969,0.33240394592879496,2.0
0.10038232067908981,0.6564946273580153,0.004237505570680811,0.753853368668711,0.10869722381962366,0.3200496859510956,0.9617901151373955,0.7094820244024667,0.624266847523926,0.430111240638578,0.6955937320229578,0.22817986100133347,0.38264704788692294,0.0
0.1744417818709696,0.7387627428405048,0.1111175139123185,0.15543722331797216,0.08700039076463717,0.6490605693826045,0.8064566035232553,0.9811320524282487,0.49334931390036774,0.6281075602564681,0.20452478915112104,0.8786948858718832,0.48835785708754287,1.0
0.9186393249847714,0.6941004976371422,0.7404654659618909,0.8230443951469543,0.9169941672496007,0.23979639353108007,0.842879687498493,0.8219282953423699,0.6540076378195039,0.24546189362028503,0.2107349075094198,0.65637355604314,0.3537596395141889,0.0
0.048890284602351675,0.9079419219954505,0.73874568331362,0.42695389684085305,0.5108095473709707,0.9121538129415355,0.4809694912003881,0.5825898214225842,0.686300939771559,0.25978892999931225,0.2887900466971306,0.7378896231851709,0.5982988311584735,0.0
0.4851669547927777,0.29259983548942103,0.5577112706794295,0.47923526884744727,0.034254302607113374,0.03723477265094888,0.9869593389270933,0.8770433771577655,0.6659953378382265,0.7138909880020858,0.6439124630667127,0.04429233243399122,0.36709874197813497,0.0
0.09195148126001307,0.15274085784762648,0.49650332127252206,0.5770023556644404,0.6193585099078064,0.05908425488433677,0.08433633554356634,0.48995557606987683,0.6432771267586832,0.4333443597566794,0.23619607972120138,0.9703218828257828,0.5009286194145615,2.0
0.4426614067857445,0.8070249980304197,0.5736241740874076,0.5308912610564995,0.38203159759847327,0.41843289916688475,0.20405120489330364,0.436959528475792,0.8821274505999775,0.8246851099559575,0.8407673253119999,0.22074145821808355,0.6869944871649484,2.0
0.7800765776986335,0.9707684852409978,0.6712171690436345,0.6703491951129728,0.9721429529724099,0.9893692836114538,0.26977554090762723,0.8601096809444667,0.8419997225760573,0.527911290573375,0.6261411331879301,0.20479352205915713,0.23463372429601692,2.0
0.6763949234279484,0.6498428966052094,0.5117864660625011,0.5167686328558188,0.15094510062002997,0.836644999726076,0.2713739017461513,0.649479310339267,0.2116659739044413,0.8776648483654466,0.3727130999352898,0.023271376608584915,0.3055036478187142,2.0
0.8390843000776275,0.8326302420563726,0.5714024806425503,0.3564133290463003,0.5496060435618524,0.29802260669101666,0.838772217213538,0.0487134211738649,0.41506006690753083,0.3795969444078269,0.5739757357126615,0.8576866175561325,0.576140333089432,2.0
0.04193726685015642,0.3910664354668111,0.12303389207941273,0.16559675974264598,0.1640293638969963,0.7259496227302519,0.6195824828626799,0.1261162241348739,0.8415150668075262,0.30451341702233936,0.4381346044192571,0.8404481031439838,0.06626283916660214,2.0
0.825616893789682,0.32934198300160644,0.38395035738930716,0.4404939247102503,0.49829748572612154,0.05921518287163974,0.5335274311574425,0.8050735631550259,0.0357442726076842,0.8305677968718675,0.40748921504588087,0.3155891231651836,0.7336978615389776,2.0
0.45248298268251885,0.44054838128029816,0.289107740909333,0.8287766878214397,0.6000716197349326,0.9240318447854908,0.25452175976400904,0.5180816246638964,0.17513415118983233,0.9151888475175828,0.11432049351769613,0.2736305048640445,0.7922024984698534,1.0
0.3222348302300527,0.4726274321633861,0.3022823051802218,0.4510068254385663,0.5989127918696787,0.06232751377730805,0.6979795804489285,0.1357352949472086,0.8409300199357087,0.2755020908503486,0.7547932941327545,0.1139177013113194,0.011219230958565918,1.0
0.03891654829021418,0.47955083517459607,0.6430844363638528,0.08271634897825608,0.25098357913535063,0.5573932242304324,0.13007619048216812,0.49413607323846354,0.5033725533200719,0.8386073760782091,0.5365773312936968,0.32913325603432064,0.8092832704318503,0.0
0.35208713724933627,0.931907945858795,0.5001121432756266,0.7808475330130298,0.7778903733023671,0.4210476811624636,0.20714468166617006,0.21614708055439047,0.0253531652848189,0.09010190662547302,0.8251617155496878,0.679421985010254,0.8884816179335515,0.0
0.875056699692803,0.05394155436755854,0.4185825032331857,0.28753856598596117,0.014817475455425999,0.06148376048334914,0.9070940011090673,0.01617065237877202,0.5847751833191772,0.4200810495520978,0.3269131356509226,0.309975568616748,0.9641087120735796,2.0
0.24944749513046893,0.7958305870222013,0.7685581048540869,0.20982863849379751,0.17973044625390222,0.9524830497198362,0.9655149839810405,0.7137616366496979,0.34302205464237834,0.6886626449594924,0.1250946235484005,0.752300821291261,0.4725843992021367,0.0
0.9152182596482759,0.08167351047124827,0.4058880480914536,0.9150434902327528,0.004858477419376617,0.40956341535414575,0.5607460203971811,0.3049889577624909,0.7966416115615378,0.22323467931905905,0.959838566483627,0.6693758759616837,0.41012053140921856,2.0
