alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
0.0,3.2175859410495757,3.8675509003517496,23.02299296671173,68.73330803964747,58.02150351387743,37.33495712588691,57.260742286105916,95.55339516686544,54.62468548416241,13.36986759788486,62.308925615307096,5.384004128344449,1.0
59.32383450265856,37.76964666194309,39.822306773007554,60.06694514479702,93.81141025884874,31.618223333684398,20.17654480912344,6.077063300406969,88.97445595565358,30.515545807035394,82.55807630609033,81.02130439382313,15.388260075536477,2.0
66.62805670761826,100.0,85.05036902313097,1.6351334750019086,59.58125206144899,51.586297828163325,97.48445943345061,44.24814144996076,73.53593937373691,88.15227079353876,89.4087923353659,79.38872195834213,23.019801099194716,1.0
88.73199666732121,58.498031951904174,99.9022341779633,14.42473347077777,56.298222151301395,54.56955619207782,86.21100266289524,58.56487861679341,43.78812232365875,29.31151466026603,75.84062287010983,46.29957602884474,18.609790341829633,1.0
80.96550062155445,91.43213905601262,75.5701249451622,38.53011230515237,17.64789419818071,53.476915186898445,76.26499631217075,62.134796735676645,84.39993130196261,31.483513054735305,51.54806129476399,76.49582556925627,47.98792563238828,0.0
47.53856286892369,15.454501290459426,7.770015867254266,25.47788898395735,51.20623744597607,25.772431211631538,100.00000000000001,27.02988166226405,89.98894919469485,38.17489026493501,20.360696361399306,93.24650497325224,16.28130832829434,2.0
9.912470028132919,38.45227091332165,29.730495175721007,9.42482216340126,71.03869207620423,2.0928959803903684,22.63181660030317,28.56778692365304,9.312633993829149,59.82518561677061,50.53946145463752,15.715824955806308,61.949843160653,2.0
24.089547996333906,6.582844984076822,25.04526312762155,3.190185352402501,65.26334723929881,49.56264742823644,46.71573785904855,93.48823581282932,33.007012228880946,75.65125398575894,13.41712113372137,97.29525488663323,81.03759646800788,0.0
52.917203066227316,6.390382901998385,8.050387634007569,87.14080200169116,44.10390624816705,66.54180923441731,44.44475001839178,23.89543100682024,50.41705708712767,61.792994247386765,3.938978004011703,89.80171057100273,60.17685053770531,0.0
75.80729420138792,98.08235083650656,76.40910347284293,95.00079402114973,93.11878957805557,94.6258766339389,4.84717293860283,40.18845058665466,7.829847038682348,66.64288352516218,0.0,12.471740073261515,93.21192110562835,0.0
1.998172416549055,84.12360356244253,7.072834385002404,66.31368426117952,8.129393663893438,93.8940130103394,41.957314255961464,64.0288952154069,78.860860898799,40.59278159047457,8.204076673294894,61.39967785603927,0.0,2.0
5.537112233823554,63.205196379516565,43.341174022571934,94.17672840417713,22.77522699831643,42.68503701644153,1.253606660814646,70.35970294777114,83.25582779413897,19.757354679815172,89.42915461807985,83.93916468011018,82.45896561142543,2.0
0.6846466776260272,58.595223788312566,90.32576491756544,27.52523541792616,1.0577844085020132,66.67088492708359,26.49141176152226,1.4235455372181451,88.56934568298256,27.547339568648237,60.750129850907065,98.5767913963389,89.8208991058214,0.0
45.257688953772764,47.06037150450161,83.28971007713405,22.900948719907475,80.71939681143091,79.425635698748,52.353200830549085,86.20459136004385,83.54025400762494,4.913571100303167,78.47098866251027,49.00101981339398,50.27149322805962,1.0
1.6747893920450423,99.18986005374316,33.8132976285708,73.02782921476268,66.2812409282021,49.176067061770205,89.24702344324673,1.9817760956458033,76.34980263833641,6.487047034405649,67.43857424880778,52.69126855601238,3.373526918200671,1.0
25.770523537399182,95.10823543824262,0.0,44.68932253643744,0.0,79.74423550189422,78.54637348047609,37.809764897949336,18.014187905644942,9.955200334384179,26.085292485864873,59.499368132854656,68.2497964890767,2.0
42.093331610064006,13.818646494336235,15.31378457592673,23.889655811564523,61.33190543776519,9.754863595646208,23.47524395024168,21.718222152056878,99.8651534109377,16.497585391430654,11.532951354356545,100.0,34.52320922231184,0.0
31.974492140194826,79.20327745553946,100.00000000000001,76.67855856716349,86.6950046361346,99.63151677272407,86.75999089696035,74.38704430429823,98.08807899190765,40.83518419003218,45.349068791935174,5.449804317620939,12.50681493851738,0.0
67.87512138445011,98.04948156344615,92.12932558300116,93.25830156243667,97.47562472532991,14.411787866073855,33.17125443755816,35.251810294718815,21.222640773807225,21.726383861400627,5.0950573378711095,12.359445010582021,42.08818591533636,0.0
53.73302950713409,70.9753735335468,33.15444125211149,76.20277542514815,66.05516019545271,36.81875659159787,32.361013278668594,81.58660081886131,42.56831366687525,9.104444522035356,72.03861733992328,13.309438765900126,31.240783239530334,2.0
63.19695388641823,42.69295066749437,57.42224421784954,25.425671613324766,64.51564119858432,0.13723344724909792,59.24245464474141,40.5285861124576,82.90810496280592,81.71950398658547,52.52157728264817,95.66451376986164,93.36954130949515,0.0
82.49632290034963,63.37229041248623,51.22525254339269,71.70471542097489,6.26156347933689,71.93498135215377,4.4472045405948,90.97366049098297,41.27605496007474,71.01062591484222,63.977579056459135,27.804006520776298,21.493728208235,2.0
58.05675860108259,24.15629416452137,24.9293148775941,11.186211677321841,27.797411185829798,31.25766566682129,55.424026508469844,34.3520171285597,10.989046846016073,0.5346879893861952,11.219097035553949,11.601633283791305,7.758401772258469,0.0
41.383517862660085,9.133986536688179,45.76607634506631,54.4853176665356,77.2890559734871,67.65277919516201,83.32987455381925,93.57481118154307,49.26653524700016,20.910791031996297,6.329969080543075,14.559188891498103,46.32609967606412,1.0
65.04437522695005,95.5431322024777,94.15518867902458,42.80818576410964,20.65360387519821,0.2751633368371458,60.75204251809163,96.91434872051884,67.67599293330518,35.836484095957424,25.003230209951912,57.330544259963936,76.53613553555483,1.0
80.28393634179953,81.38118810305873,82.32032369264915,14.073669887871812,20.662947544874445,0.0,67.73710966303298,59.98633109403705,63.48337766521529,44.278821762413685,43.044493202838645,12.49168964935767,92.98204670375787,2.0
8.918225541102128,85.10279894644675,81.81156829417606,29.545735350462333,77.1693976999269,48.59839379171702,43.87149571911987,32.569571699068305,78.14980574723472,22.57168319266016,36.97379438418737,65.833758052859,19.042758815244945,2.0
91.0700371162209,83.88470978261947,21.808541402793956,31.809460155069804,22.673591593100703,42.30841566983776,59.958648242999246,77.90805635115456,89.57202752876367,16.229748666512492,9.092889976773195,59.02463575637982,28.901795164012647,2.0
39.658007942278346,38.49932596527068,93.72518299386462,85.9115712275456,44.65616710493295,9.445299914270482,53.38365102403225,95.47947919666387,66.08425611596842,15.929950264831993,77.83102488484103,17.720386551649074,63.98875531313196,0.0
72.32880591890687,41.48554556522812,33.8508426771584,20.63347622983652,96.84519941705216,93.29549625481101,37.93102200045323,32.83328995878096,73.32888937967991,37.54017513830135,91.42244618681879,86.49063729707456,72.40743386029027,1.0
93.12112299403127,97.14013499605802,77.93567793285413,38.581303364354724,11.412160888773865,8.69601769930684,74.59396728205714,50.76295305828534,22.583777042342515,3.728206743684916,36.30811102475491,57.2550769583537,2.3797443863016112,0.0
37.356524834891275,38.55570718509611,46.79473066109305,6.728318264498807,55.67739886736457,89.77514528064877,35.42054236536298,0.0,90.04294172736654,74.21839393071573,64.53587081621419,3.280339094748853,79.03513015191916,1.0
41.048721735184756,85.94300058248125,86.58334005838594,50.580937279443596,18.81505427040059,17.081671523007376,26.59561788212874,1.0988520363760998,16.50436937865723,35.7288382234897,39.135899807607544,94.54424269256772,75.5789169149801,1.0
44.602812566373586,64.50242425093742,28.983612147668385,74.54826999025971,54.155636346435564,57.47985681709917,31.92132413645738,24.799397342410227,37.9817909699965,0.0,54.238415009760345,5.054039357824444,7.809228564250994,2.0
100.0,65.38642836934099,55.87830033631028,82.7119143590592,73.17951078831621,98.09324485310023,38.07991413358907,23.25395007893348,82.42579483062966,81.28578315999631,85.44791171308343,90.44947569639442,27.45059021281723,2.0
17.442008115612307,20.110725373888233,53.362032742611106,58.02399359495278,5.196714051853773,9.740694923097967,10.821289863269262,63.65863323629117,49.95067162134964,26.044385689022356,8.888802335086721,86.85401592983767,23.924300814330792,0.0
93.32396145194996,27.064514224090047,57.22785960813336,3.7490536344617786,18.742758677016134,33.83496439515047,60.46041427991613,51.80664971907153,100.0,54.30840678435725,40.53975109047392,36.387423071413636,71.02666086212209,2.0
24.803019423863077,75.69510151142411,2.5978634426141225,49.55940802974587,85.80947729159467,72.38743761666657,90.32582714296514,94.78037380109743,91.40940049536901,87.33342128451541,49.22585100684214,37.411766921231134,49.30245461930392,0.0
54.2305765533435,58.8391682421796,47.98388606774166,29.985511531046615,58.51851091837826,52.18601106095861,69.40455759037413,75.51178236377343,19.84694418217107,13.12270404887588,1.2172829203759512,26.045325159765593,21.72081491286714,1.0
79.79147280185609,19.439173839632126,26.073814205389098,55.262429570065976,92.87461260824263,39.623064717257236,26.784503886509185,99.99999999999999,41.503998860543604,51.435264623407114,28.397861847096493,56.26289887152094,39.789152758343526,1.0
47.6191615574781,54.75488509953635,62.86455326849296,78.45771401180961,55.79264210309843,20.1768154843666,57.218167522957906,21.329180206482942,0.0,63.41978405768787,67.1266958527288,91.09597728749581,6.614605989427237,0.0
28.023013492857284,83.80307320419597,62.93125935932775,36.22138207171493,56.4034696619271,46.791584268323604,5.6802206990894515,96.08164125319163,54.581676501925344,53.38020904225802,68.09202885445114,93.8050775871177,58.82834472530285,2.0
1.7628145788730682,7.769627275168084,3.1327589494979606,59.390595981994636,61.88096895933525,10.042351960330032,14.017316228546806,57.570519136344956,28.45096128638878,100.0,34.574563763920224,29.81148219859199,24.830806445938432,2.0
6.694077003365984,85.49906940635408,40.8720236546094,63.13029676594686,34.11045104839057,89.42971671150909,70.26067073085576,52.93642208865804,83.72809251594462,54.19652962971601,95.58922292240509,7.714764053768335,23.51670735418173,2.0
39.18409842503629,43.08435396777459,88.74935449087377,93.40879368156635,69.45270673417805,41.25582757786799,98.9230830703356,25.729731149858328,22.146109018568204,58.27179711108178,67.95365829409927,66.80580871519504,97.26022084614567,2.0
14.66790964181476,25.041890178152048,62.52325465823415,12.6719926379487,83.5431213832435,40.75136775250158,77.73544994872273,28.50520602342816,22.46744907511149,25.112349731944278,54.31098447711047,67.46931683149826,6.3022120195727505,1.0
56.50460585953646,51.933989462392084,90.45763838371282,20.136820772245347,42.89521514677836,41.27120906256491,21.155323660904205,40.46531367470083,43.89216074779122,13.681919147090545,32.08723131744284,73.89231834641471,58.0527852548262,2.0
76.13490734256494,97.09947948808137,63.229518709125195,41.83209593062547,67.46706537260116,48.630769068782946,32.3645310019561,28.765972212112413,52.6340212073633,55.279012667255856,60.38676698178607,28.13704248537765,37.40197236488922,0.0
53.39177245297267,35.36305609869759,75.39073916770505,51.35589276479273,59.946844204166304,34.70860580000023,48.7403986615178,1.201407849164559,3.6343977375116117,36.64985917924896,0.39546684288395684,76.9789594036282,4.182869630289144,1.0
91.77673877663318,45.62732672438889,43.23084152208943,33.588470173593564,65.27469226997702,20.107563107969412,59.36606275072594,93.99119571948715,45.276747269195965,43.991705858460875,98.83173501786773,24.732546578495374,27.533358839127995,0.0
70.82634160046865,80.76764701050377,25.817457212809543,86.90778101567777,88.33401273918525,24.62508998545068,44.710917188802526,32.43261031397988,41.67255745382344,27.369744299659697,36.5483879021097,77.32609538488778,20.201118152029036,0.0
19.638437653790326,3.936739704765771,99.1222396830883,100.0,86.89317796064798,86.2885616938127,88.91584849749728,16.367522900460845,15.6968503506741,72.24699676061081,94.20571623701868,73.3404271634025,7.897954652441364,2.0
65.28670450968478,82.8224759805801,5.371666860278303,64.78317822643868,59.66030367442382,92.6348106768878,13.575761769873989,54.427707864192755,39.4951503434996,75.61395623866444,61.2844981592107,5.8379897348494305,50.3038740764919,1.0
65.59630504728732,84.45996107955246,48.237367204695765,86.96387594222603,91.52560936076183,63.194859831958,70.48406819557812,16.867759266492037,61.82359596116357,11.403940240649025,18.667941189003354,92.15824859514342,43.32063290696709,0.0
9.137113892455385,80.89814255032275,78.39420009299536,42.07522738610414,65.74084835913132,27.120570248995783,40.24140706334834,92.26405886063864,48.726141403128494,20.723686598409326,15.598050348986337,56.94101201078298,92.04367050228265,2.0
35.43504624062851,36.63384395252015,10.652261474225677,20.769213437767412,61.804655109798084,25.290122059334955,6.347439275515243,99.04841506191185,61.009374287380524,1.6105825614645548,75.348711936029,64.64159927205684,19.618816074672644,2.0
44.17536745921293,92.72831093062776,83.5006822037679,39.13211865539602,96.56031123335676,28.375631288659008,11.607482204240348,66.41220006235207,27.67762962198175,71.63279223550305,21.65126325755709,35.212887619147445,67.1317320253151,1.0
20.045534954796125,11.099332141644624,66.4602231408501,87.32723380419112,25.016217086770663,21.142325553832748,22.477464529576242,80.2745303136088,54.60202739049403,89.66967160491016,87.3730782343846,36.23513590467687,40.42815145405266,0.0
71.08092514049449,92.21194441047327,13.397699084587098,75.69220953285185,87.39707365378841,11.010959723343014,71.65348282955776,53.3196930223237,0.3731567976104748,42.341627133636564,5.469320129205824,83.8502417394522,10.376642747265155,2.0
14.899793742536172,80.38107919063724,82.07540227736611,8.087403994391371,91.16996895228581,61.7012949431938,13.677768201357063,83.06464989468799,82.34110171574572,52.62268973216888,34.81702808265725,7.451633829395791,35.603316340106154,2.0
22.118836455784987,32.98005292080827,28.7578618758274,53.300645229161965,31.224069388677258,73.12846813423656,58.195560502282525,0.8071696191297806,39.4672206958468,62.6183589205585,32.45786447874341,34.178757847746795,84.25245665623508,0.0
56.00437381804672,77.94949439087533,56.964694794532654,19.066232110101954,25.825170518433392,59.28650154404422,44.16914312391407,73.24136086040185,20.509965037746973,51.38069866899462,67.69174040935533,73.07038495108425,93.31409143765973,1.0
86.52061905475188,87.18168364667348,5.491803694764204,54.428064626708306,28.31148984610696,8.267449424853657,4.649759724004847,46.21177297031033,37.20999343940452,3.6298403005185755,52.82607593408278,49.60966917849084,88.76048620289002,1.0
