alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
0.7685012723122316,96.32959354159048,45.32838899847705,7.147914004924803,54.297792316362965,15.342778071580971,25.481620563767603,22.809125396879253,91.78693839335337,75.4105550992782,61.10352529211026,34.85890827649719,75.05969208022358,0.0
94.02210331609592,75.66061954853757,63.95702915481998,20.14794225355154,73.53672558982989,13.769847380920481,29.86400958224491,53.97823643731642,14.194106141109176,44.77605155728047,22.865145554676452,50.75920145520848,55.69040172252252,2.0
62.874633499898,89.88480783078846,80.67423633368357,82.11613256858077,41.57926487344393,90.74478378993835,61.82672244942639,99.17325192784448,32.77188508905235,74.65622512348527,63.3629785179241,60.83667136424819,7.291636670120761,1.0
71.91048161080765,100.0,51.01408724775247,97.43305576969213,4.3622467143025245,96.58917439962582,9.554996505732491,16.418350818198686,5.0854380042523815,39.30217224652323,98.26935702948809,0.0,31.426282796712325,1.0
13.801350762532483,64.08197002776929,29.83799161635377,47.622017378627,37.44770249518757,34.417597504810225,19.22367210275604,43.620667337950444,28.13001423545161,77.11328836155697,67.19445077235943,84.93968121345242,60.17024390626558,1.0
84.73461152535282,97.12348349571148,25.358479137080593,75.55295061786164,87.10291860957845,42.79855637547405,7.101270472889625,5.8950232684049535,62.610730487664114,68.97571170150943,7.275916598713282,3.9042993241076025,17.441704942109954,2.0
23.593732800103023,57.29945175210873,3.2734194864924544,64.8840985251389,63.545297452906425,51.03904919572064,70.44535069431407,52.89765830089426,9.975818463023716,37.09121854257032,44.097904725708545,69.85733161607926,84.34713549885075,2.0
79.77729229266052,93.90841472469667,1.2276335187252,43.59289308677731,9.762241590210301,72.20136826430762,11.877842593316133,66.95006602290587,30.781068373332253,88.40964684125395,10.27681755713496,96.32671238610615,5.182705197593324,2.0
95.08983076229953,51.917667633348785,38.83685719385729,6.55745005369792,42.0871761712382,17.82206201732842,28.529417767551834,6.523327091241847,2.4093939689586907,8.55690794160494,66.02935611982686,85.65572399166737,47.04065110353866,1.0
17.79784691066005,7.828294661838415,3.3249961632941702,29.97366954026937,77.20238566504975,69.40244413730466,43.80258010491526,72.5488735057354,100.0,55.987438889835005,97.63708412248235,84.35765744788695,83.16740553536785,0.0
85.966096348426,73.90004851155634,23.822631025700854,72.0116669738231,36.55047069624907,4.416285947948603,84.6631758652331,24.68235003311288,53.67460201892036,58.74971395630574,21.148626566862216,61.456467988032834,48.44622022523783,1.0
14.291989065880625,92.49162131077767,94.47319063104872,82.0877837054441,3.179207224613484,94.52032273431563,99.43074444107879,10.28185749948579,85.5282049974788,89.62372636075834,51.56609485122792,24.99575494594942,70.93154100880956,2.0
19.673149108128104,10.95865006392213,10.538638963377984,20.94736323841769,11.672244042004777,56.313653508567164,55.70083242429729,63.14378489491627,58.15794552775217,23.45286502611274,51.22519981671919,27.691271586854118,20.386509927890945,1.0
8.108706596988199,67.1150750482945,55.4456767483882,3.976313016795791,89.43462620325897,23.01520359726464,77.53418315345539,35.19356971438208,5.741639704342038,98.77383777652182,21.44803881954865,10.983614228860963,15.636233133290734,1.0
78.22513812440287,13.91373975851677,80.0647483778376,31.47233404539754,96.11424156101378,80.15485158936052,46.26372511627083,86.41857483948937,69.9616745557954,58.90311242156605,58.62493876432186,4.892646449753789,34.58072149009916,2.0
45.68033279043791,42.01174606783682,91.73090425083846,21.98851425385567,21.472743547794327,3.558704553621359,87.98158393054956,7.325794425028147,19.785663112463705,66.37286788437802,91.0818978664372,42.395229320638165,72.19929274725295,1.0
62.79774269044371,53.12637249934654,43.40712318318682,63.1111070070433,45.77516779246528,35.13854059336814,46.23245482837246,17.477060003802677,43.14692758995554,55.28808501302126,5.459167078748052,78.70986751099693,97.91281052082775,0.0
60.95490987470236,58.117497916647395,98.92806538999376,65.75916731853444,55.77775838339147,87.0379968421574,8.753235908340814,67.80481860620644,40.16205947704827,66.01660481731265,96.18525321438115,34.81449220718678,49.98048992876159,0.0
75.50077579216877,22.786295727554133,66.04399796788361,95.31311493616475,29.584150629817888,5.448352150634542,13.641579219366545,31.904309283176232,9.102612702098973,40.30043996928205,8.097574773275559,97.03052700967717,52.75089001946172,2.0
86.73003119884177,43.21353555949023,68.40265519821709,11.893596876612998,63.40734251703366,19.33728166081232,14.609604987110163,64.39516589907302,69.2239791865878,62.445165185156426,23.460130785574826,10.956926960371472,30.529616808675097,2.0
68.82697937719085,89.13267404124444,0.0,5.356958784893613,12.330851953081806,28.932696891317658,15.27075941698026,15.62202145457594,18.99527489075293,52.229237980565344,25.407383890173417,5.450739090963658,94.0457473925046,1.0
65.10644191776029,49.15453335932697,83.00964537277781,64.03496117699795,7.267774210349305,63.755022477608094,89.9148885493832,43.3455294177611,93.74667878201149,89.30580395307675,41.899006910599105,1.0125824844819782,99.25562041249083,0.0
64.07704502635742,93.03619261791572,13.018100122472566,10.544087748647081,41.05646341788816,81.96961883944154,48.07929106026327,41.36418302036228,17.408431948520423,34.42259262113167,50.731383983758775,98.08422030396484,0.7911300486688787,2.0
5.6253581761153475,94.2280409889238,61.16170221849103,99.51324626981634,93.221953265437,71.3555418170383,0.36973686020123087,49.935724852534086,61.273240156742226,5.428529654350322,41.232712119416455,14.413901093702112,18.334482896442033,0.0
1.9094307355329807,64.29991479682681,46.42486940306433,19.108730523022913,63.857837512165744,42.81840767825384,19.220007446488555,57.2432095734135,18.47116917174905,88.57653241008856,30.47131863714272,5.366609943591465,30.382902360457848,1.0
22.19229268463835,51.10597875198466,64.06988130539465,63.37163122292649,3.7257009557812344,45.84040130344097,37.30880837177897,71.44712370130331,42.46731314344652,40.87125872437416,94.83811572986063,85.25100568338891,88.8851490774352,0.0
97.5368186446944,57.70603311545689,74.91958239935029,50.937325916691684,66.02151787174442,86.69052117529513,48.1201370294723,84.59552841836988,45.330518201533934,93.68815522252486,3.4508361303050816,87.18551660122208,82.72314112596233,0.0
11.60458595633419,22.913873449790565,63.989848154088946,39.01421656710396,8.255978658677115,30.15787150765889,5.5884039323203165,42.134727659752286,37.53775600687155,53.75778566254205,78.1569896373418,58.74223226941003,68.443309361377,0.0
89.16833695500236,39.368976970852586,30.168099835071768,1.2549422379044792,93.6072223117237,90.91350356964047,0.14603958091250863,11.25935057005905,35.71801197394901,67.80867618022437,63.87752940595977,83.15666473934819,33.653569324660374,2.0
7.131552974132558,15.251078407386174,33.649739140043074,16.76682563853198,93.19865028683049,19.979623930994318,91.18055520641705,7.996403828692332,3.965341115190445,3.0422422453685867,60.56374195488218,17.534911147056782,34.46810912676432,1.0
83.12858526078801,92.65695120647607,8.234375301295952,43.939088874073846,88.890027879153,25.027587114107327,80.3100856558357,93.67233431673897,96.376864083416,83.57537587861603,29.9159974429252,93.90421614193951,41.213065442418724,2.0
88.75988422224866,28.789831833799006,25.956945070310002,12.44258160061403,60.78404774550969,76.64098915704719,0.25792541886621595,41.90058559131314,90.38693478346032,70.49345792311411,6.418255908381624,77.81328014226494,21.989319660888135,0.0
8.56209622985086,42.68615580927014,56.746727560045045,48.329379751311905,92.77720065739345,76.37855005103457,37.74910624078756,90.9361033742462,84.62690126922399,61.202886176185345,98.57633202355184,26.102734482835743,73.77053879569806,1.0
11.702322144577398,5.076231995886655,76.62924700436653,6.328606051206038,58.96824830720122,6.399761298179091,72.86683267733157,19.031534164737916,2.207141678017135,44.17355624186618,40.58305617961233,25.595306590082156,0.0,2.0
99.93731738821455,6.819137191890144,56.00062248268716,68.77668041953383,99.46644521863085,9.565077842184587,27.712772838857965,57.2655418176306,63.57503592989316,65.3497606589703,72.73912866589488,97.60333416373813,7.941505815834278,2.0
67.94351109910129,41.93620605812806,32.2601944671311,48.19428946523004,77.63970069563895,25.302715756369654,3.7126625466180103,5.4231171242719585,62.42532804012804,99.99999999999999,69.27517089665723,81.96035762692232,93.70666878574121,0.0
67.62689550760714,19.561728974083774,47.50663491368802,70.9254873029667,42.15932678827452,94.44032239521607,87.25745374754648,89.82898223587402,90.22912386779802,41.888149674354835,40.60355026172224,75.88142227846268,62.10737734249324,1.0
48.18147117977744,38.62854953406119,15.997482072221802,23.193053328797305,54.4841726303731,47.4880522167195,64.6909776049161,84.10224126505855,46.252156005081716,72.22678245223803,44.56657058948054,37.847289052747406,27.102175643929087,1.0
15.2203110086673,56.7767072072604,41.80280130658206,22.88076749970652,71.7338067177146,67.39722376734531,86.74450051425427,81.53990891399432,59.70875336400943,68.75418231556391,48.71186341197443,95.43384951945562,58.622885907747055,0.0
92.9706780340823,93.20227975413633,28.81746553181038,45.81740540792859,0.0,71.9517048679887,17.899013130352554,54.889786974303206,45.01918648829958,92.77495223237874,2.427658994592576,77.61627221684033,98.0189908130181,0.0
2.9961027182519127,54.36778563861257,86.1782587832523,100.0,47.88194329578519,56.72270485180927,22.72968093456356,89.63227300748396,87.23614798415932,70.66283097792036,64.80224875191966,72.10989182748582,56.88498201369603,0.0
51.53991556345844,98.14587621715206,84.4323856562474,65.89288695700425,87.24593661349958,83.76992296381232,53.49465227738773,47.95777756733491,27.95618505997377,9.819266715074498,65.49523928987269,82.39762482989661,41.61715397692606,2.0
96.80694019749205,71.47778889575568,38.78453051826594,99.53358287417697,7.3791663637453615,64.44473472264681,15.88653477730932,48.714357191296344,51.67932272033126,20.83450514646548,30.677403505875358,11.538637428856306,75.18117375794225,0.0
80.98853926466187,92.76912706154611,62.13414346216445,90.01152660528412,52.11409053784307,69.01704471686712,33.485963071201105,82.03325418387553,83.27228650601675,9.92122541884015,44.400285857029736,58.33892460550872,23.404607447919137,2.0
79.59410812972139,49.59094138384423,38.64071645926683,0.0,49.03610776123755,93.20391121367464,4.451096435734522,0.0,30.439850653530673,32.985481982343586,43.1605024488346,21.437494503674113,85.46494490229719,0.0
44.66829395636706,86.47940254300562,92.80480757782458,97.46449811047485,77.27104378801367,43.15008843684373,88.14931067331332,80.063876946757,14.750115276920058,0.0,30.554890466474934,6.310054677730607,7.121125823722237,0.0
14.382248799519301,67.33651289641892,59.591042641619936,74.10609692514537,71.50703024078616,21.335098830567663,64.26999160119226,42.74013631208466,80.36631105273291,53.5541099383383,79.17818624510633,21.528740370692702,82.71471777708814,0.0
29.40080860609589,30.825472359034553,92.6663099048211,91.32238574274447,95.18137230268478,82.06881986723249,52.84030780592594,3.5889267731392884,39.4244006023885,68.96772057884874,9.472084140056916,70.81480974040515,70.64771193324029,2.0
60.067403284547254,7.416842979867606,78.45329859603353,30.484458962665684,63.75477896528231,84.59210711545022,43.66412187325169,43.81523119561127,54.50600654431181,14.19013811872864,7.4972807226449145,49.87900003006425,14.026624229375521,2.0
89.89797613453989,16.320932793467335,64.27251169735904,10.72792787935701,65.40842132472892,7.189725703788702,92.93902282335985,79.88355416207501,69.99149830525238,16.06375482729472,40.986802450269096,38.45399034510563,70.2371606060889,2.0
88.47900539269277,73.53176591653155,69.96013931498351,84.77918337919775,75.65111484976842,76.35511655748014,23.016114511069226,4.1154299694383845,71.97069469388006,41.23232475641548,65.20869587186567,94.08481455534388,26.991855150370693,0.0
64.34571347517057,64.92949435829921,8.265502759398869,50.60695137254466,91.62313405878476,26.253868792775133,10.43341411877716,80.3614572957157,33.62998582049026,16.710463000019757,34.77043561017565,81.48033484714674,15.877176891373136,1.0
44.4491646525518,72.33576716008166,55.10811433691175,60.27942590318724,40.84105762286682,5.720593476059431,8.073546847021605,43.75886859323868,82.6389593997208,59.31912552996093,9.326462836555148,52.59777152722506,75.53366181774135,1.0
29.213834745476795,57.01104797137749,65.79842284115966,54.61987419680396,34.024974800373,0.0,17.62628548284941,98.14349429208673,67.72306173426163,60.478433847306704,74.21668141286995,66.32003432805567,24.64117842776085,0.0
0.0,19.368916967880153,70.8561203273274,91.87345144936077,98.16253576424529,87.11381079919335,55.030652013557656,21.289636542225978,48.52694713295488,91.40461157183661,25.91775403962658,77.92305992657055,19.939890072623243,1.0
78.33196444891114,53.23937948831193,77.05741164790435,1.3350378833878573,71.51771096712599,64.79439945399392,53.31371659807879,1.7276308030198397,55.19902550697363,53.11872116126811,59.40011624640003,18.185949478557134,8.626473865948759,1.0
62.83850723302392,56.03525940194977,30.302069769343486,12.007135248221017,92.29409146663839,5.643696173279223,39.687673513082075,50.36576379840413,0.4994447020370192,56.546105901705445,87.06076467903418,26.942552114742277,12.893113655966943,0.0
100.0,97.99745501017254,13.04492502897984,78.98743258994082,17.385459315008248,45.94491481480822,29.576406050547153,80.91989381750653,31.578184235874197,39.015775264561796,85.82956534869298,80.61216522661333,26.568784227258508,2.0
84.34300710098445,62.52307247561247,15.71458907750389,17.344902097170717,95.6717827570473,45.965392979808165,45.56629640642566,99.99999999999999,18.414755012813522,92.95116784019751,83.97605241219044,60.64237475578206,45.95489813769089,1.0
50.02361340768851,51.60641847957763,13.820354448159849,65.55845120208899,6.218324121315819,36.24690102620817,59.993349406591896,82.76221926231503,99.14833244211313,60.95897776596479,22.431198972991858,76.09268617986883,59.51200402302957,0.0
61.692924150301025,21.690149518469617,61.78790553279597,56.88797837892976,80.70295645353133,75.22551186022442,3.410090668975282,32.68271458830807,10.416430222800305,64.95711651596358,59.494418938678464,86.71646363199555,88.77333828712216,2.0
85.74619095370556,35.01075879542629,80.73654911430059,3.146486959969171,51.34047035034705,41.78580714495981,25.80307776809511,55.13472739925569,64.81880792534135,59.26488945647148,33.41502113474606,30.01066611085581,35.915692950545115,0.0
98.07876445835642,0.0,73.78119963268809,85.21025668134463,96.72200308664964,4.3853497256650416,32.02448752581584,63.28282159009336,31.26839034924514,56.83249138241074,100.0,13.316479531112018,86.84394956147453,0.0
20.783854232961797,85.83117522781872,5.669858644172849,5.042462558275245,63.17022516745363,72.7766127561104,63.82034007439595,74.11902900103505,2.0570959133828897,39.84559131605813,46.53254896875009,3.9233531546007243,44.95441729044936,2.0
23.88534456879501,62.330146708364595,74.81570108432852,58.178061257331215,96.23049232892329,73.02799470887173,52.11744131369933,11.752381141488986,95.58304993762049,86.86945974822653,51.60471188092196,25.02839663713717,23.580682009062446,0.0
16.457798408383653,6.609971280901409,90.79843774134535,64.64551118792916,33.28850778331606,32.66360582498034,57.763658608325215,72.52390856934147,62.53289012862605,94.43427723094017,26.9200577592964,88.74215064708974,59.57332786294819,0.0
40.251934264902935,39.83095246792775,79.01059337247798,99.48343799164438,72.1138097892794,56.42098645939648,88.85744748515667,26.356656933969944,0.0,76.29569023125028,33.89681089802365,21.863248462511148,49.89255745566539,0.0
57.00495954809714,73.37123298471174,5.67514652501317,61.16682172694291,11.037882983592938,67.54470606171981,2.2548726706817885,32.36163387707873,13.210419410138593,74.33533483352358,58.06922381974496,47.26620883515217,12.355641847560817,0.0
20.178741665617036,99.25330902397205,34.168226831669145,42.12843233282713,15.46885008522493,41.48708245849053,86.72444002763925,41.96073817605054,37.22211664621419,34.690535310454294,15.148766501658047,24.462652199051174,7.1610677401186615,1.0
25.720033839260836,88.89699787190075,40.68489693163104,78.22585522745624,86.27233125938035,80.14451919318323,34.91360510428458,87.10454463721747,8.141962747061054,57.59184479821337,40.48053414618244,38.379438505916745,28.55201314059673,1.0
82.94080805300341,40.32819714902999,63.91860233316268,79.18549020118991,34.96292725667104,22.317486658973625,0.047299153310130834,34.034284787110316,6.709871852748097,25.068983255365705,31.699074549929886,75.04743017382133,37.48868350720647,2.0
